OBJECTID	FOD_ID	FPA_ID	SOURCE_SYSTEM_TYPE	SOURCE_SYSTEM	NWCG_REPORTING_AGENCY	NWCG_REPORTING_UNIT_ID	NWCG_REPORTING_UNIT_NAME	SOURCE_REPORTING_UNIT	SOURCE_REPORTING_UNIT_NAME	LOCAL_FIRE_REPORT_ID	LOCAL_INCIDENT_ID	FIRE_CODE	FIRE_NAME	ICS_209_INCIDENT_NUMBER	ICS_209_NAME	MTBS_ID	MTBS_FIRE_NAME	COMPLEX_NAME	FIRE_YEAR	DISCOVERY_DATE	DISCOVERY_DOY	DISCOVERY_TIME	STAT_CAUSE_CODE	STAT_CAUSE_DESCR	CONT_DATE	CONT_DOY	CONT_TIME	FIRE_SIZE	FIRE_SIZE_CLASS	LATITUDE	LONGITUDE	OWNER_CODE	OWNER_DESCR	STATE	COUNTY	FIPS_CODE	FIPS_NAME	Shape
1726341	300004499	FS-1521120	FED	FS-FIRESTAT	FS	USCASHF	Shasta-Trinity National Forest	0514	Shasta-Trinity National Forest	003	002	H1EN	FENDERS						2014	2456675.5	18	1443	9	Miscellaneous	2456675.5	18	1645	0.1	A	40.83888889	-122.02638889	5	USFS	CA	Shasta	089	Shasta	
1726346	300004504	FS-1519908	FED	FS-FIRESTAT	FS	USCASHF	Shasta-Trinity National Forest	0514	Shasta-Trinity National Forest	002	1	H09X	FORD						2014	2456666.5	9	0000	9	Miscellaneous	2456666.5	9	0330	0.3	B	40.81638889	-123.48166667	13	STATE OR PRIVATE	CA	Trinity	105	Trinity	
1726347	300004505	FS-1521076	FED	FS-FIRESTAT	FS	USCASHF	Shasta-Trinity National Forest	0514	Shasta-Trinity National Forest	001	1	EN0P	JUNIPER						2014	2456661.5	4	0940	5	Debris Burning	2456661.5	4	1055	1.2	B	40.74777778	-122.235	5	USFS	CA	Shasta	089	Shasta	
1726400	300004559	FS-1520222	FED	FS-FIRESTAT	FS	USCASNF	Sierra National Forest	0515	Sierra National Forest	002	001	H1FB	RUSH						2014	2456676.5	19	1118	4	Campfire	2456676.5	19	1330	0.1	A	36.97388889	-119.25166667	5	USFS	CA	Fresno	019	Fresno	
1726448	300004608	FS-1520197	FED	FS-FIRESTAT	FS	USCASNF	Sierra National Forest	0515	Sierra National Forest	001	001	H1AZ	BALD ROCK						2014	2456669.5	12	0716	9	Miscellaneous	2456670.5	13	1700	13.5	C	37.475	-119.70277778	5	USFS	CA	Mariposa	043	Mariposa	
1726457	300004617	FS-1520654	FED	FS-FIRESTAT	FS	USCASNF	Sierra National Forest	0515	Sierra National Forest	003	001	H1F5	BUTTE						2014	2456677.5	20	1112	4	Campfire	2456678.5	21	1405	1.25	B	37.48027778	-119.31222222	5	USFS	CA	Madera	039	Madera	
1726458	300004618	FS-1520198	FED	FS-FIRESTAT	FS	USCASNF	Sierra National Forest	0515	Sierra National Forest	004	002	H1HN	WINDSONG						2014	2456679.5	22	0245	2	Equipment Use	2456679.5	22	1126	8	B	37.43611111	-119.70833333	5	USFS	CA	Mariposa	043	Mariposa	
1726575	300004736	FS-1520367	FED	FS-FIRESTAT	FS	USCATNF	Tahoe National Forest	0517	Tahoe National Forest	001	01	EK18	CHICKEN						2014	2456675.5	18	1500	9	Miscellaneous	2456675.5	18	1542	0.1	A	39.09388889	-120.7125	5	USFS	CA	Placer	061	Placer	
1726610	300004771	FS-1520361	FED	FS-FIRESTAT	FS	USCATNF	Tahoe National Forest	0517	Tahoe National Forest	002	01	H1MW	CHALK						2014	2456684.5	27	0650	9	Miscellaneous	2456684.5	27	1245	9	B	39.29472222	-120.77638889	5	USFS	CA	Nevada	057	Nevada	
1726639	300004800	FS-1520101	FED	FS-FIRESTAT	FS	USCATMU	Lake Tahoe Basin Management Unit	0519	Lake Tahoe Basin Mgmt Unit	002	2042	H1LE	ROSE						2014	2456682.5	25	1703	4	Campfire	2456683.5	26	0800	0.1	A	39.27916667	-119.96027778	5	USFS	NV	Washoe	031	Washoe	
1727054	300005216	FS-1520791	FED	FS-FIRESTAT	FS	USWAMSF	Mt. Baker-Snoqualmie National Forest	0605	Mt. Baker-Snoqualmie N.F.	001	WA-MSF-003	H09L	CAMPER						2014	2456664.5	7	1205	7	Arson	2456664.5	7	1207	0.1	A	47.0175	-121.53416667	5	USFS	WA	Pierce	053	Pierce	
1727166	300005328	FS-1520238	FED	FS-FIRESTAT	FS	USORMHF	Mt. Hood National Forest	0606	Mt. Hood National Forest	001	ZZ-901	EK2F	002						2014	2456658.5	1	1800	10	Fireworks	2456658.5	1	2000	0.1	A	45.31305556	-121.70666667	5	USFS	OR	Clackamas	005	Clackamas	
1727553	300005724	FS-1526298	FED	FS-FIRESTAT	FS	USORUPF	Umpqua National Forest	0615	Umpqua National Forest	001	140004	H1LQ	BORDER						2014	2456682.5	25	2200	7	Arson	2456683.5	26	1214	0.1	A	43.1175	-122.90083333	5	USFS	OR	Douglas	019	Douglas	
1728052	300006226	FS-1521250	FED	FS-FIRESTAT	FS	USALALF	National Forests in Alabama	0801	National Forests In Alabama	007	002	EK2T	MILLSTONE MTN STATE						2014	2456683.5	26	2300	7	Arson	2456684.5	27	0145	43	C	34.09694444	-87.49194444	14	MISSING/NOT SPECIFIED	AL	Winston	133	Winston	
1728053	300006227	FS-1521241	FED	FS-FIRESTAT	FS	USALALF	National Forests in Alabama	0801	National Forests In Alabama	006	001	H1L7	SHOE BARN	258499	SHOE BARN				2014	2456683.5	26	1400	7	Arson	2456687.5	30	1500	293	D	34.10305556	-87.37388889	5	USFS	AL	Winston	133	Winston	
1728115	300006289	FS-1520092	FED	FS-FIRESTAT	FS	USGACHF	Chattahoochee-Oconee National Forest	0803	Chattahoochee-Oconee N.F.	002	02	EK2V	BLACKBURN GAP						2014	2456678.5	21	0600	4	Campfire	2456678.5	21	1800	32	C	34.78333333	-84.8425	5	USFS	GA	Whitfield	313	Whitfield	
1728116	300006290	FS-1520116	FED	FS-FIRESTAT	FS	USGACHF	Chattahoochee-Oconee National Forest	0803	Chattahoochee-Oconee N.F.	001	01	EK2V	MATTOX GAP						2014	2456661.5	4	1337	9	Miscellaneous	2456661.5	4	1508	1	B	34.68583333	-85.18611111	5	USFS	GA	Walker	295	Walker	
1728117	300006291	FS-1520141	FED	FS-FIRESTAT	FS	USGACHF	Chattahoochee-Oconee National Forest	0803	Chattahoochee-Oconee N.F.	007	03	EK2V	MACK WHITE GAP						2014	2456683.5	26	1930	2	Equipment Use	2456684.5	27	0100	47	C	34.47305556	-85.28444444	5	USFS	GA	Chattooga	055	Chattooga	
1728178	300006354	FS-1520435	FED	FS-FIRESTAT	FS	USTNCNF	Cherokee National Forest	0804	Cherokee National Forest	001	001	EK2W	DEEP GAP						2014	2456688.5	31	2030	9	Miscellaneous	2456689.5	32	1500	6.75	B	35.10805556	-84.45166667	5	USFS	TN	Polk	139	Polk	
1728192	300006368	FS-1520266	FED	FS-FIRESTAT	FS	USFLFNF	National Forests in Florida	0805	National Forests In Florida	003	1	EK2Z	CHAIN O LAKES 1						2014	2456679.5	22	1800	9	Miscellaneous	2456680.5	23	1349	0.5	B	28.97972222	-81.51444444	5	USFS	FL	Lake	069	Lake	
1728201	300006377	FS-1520060	FED	FS-FIRESTAT	FS	USLAKIF	Kisatchie National Forest	0806	Kisatchie National Forest	001	1	H1AX	GO HAWKS						2014	2456668.5	11	1500	5	Debris Burning	2456668.5	11	1615	0.5	B	31.52833333	-92.56444444	5	USFS	LA	Grant	043	Grant	
1728203	300006379	FS-1521147	FED	FS-FIRESTAT	FS	USLAKIF	Kisatchie National Forest	0806	Kisatchie National Forest	003	2	M10F	COLEMAN CREEK						2014	2456673.5	16	1400	7	Arson	2456673.5	16	1445	2.6	B	31.46666667	-92.53333333	5	USFS	LA	Grant	043	Grant	
1728204	300006380	FS-1520734	FED	FS-FIRESTAT	FS	USLAKIF	Kisatchie National Forest	0806	Kisatchie National Forest	010	4	H1H5	DONAHUA FERRY						2014	2456679.5	22	1530	5	Debris Burning	2456679.5	22	1630	76	C	31.40916667	-92.37361111	5	USFS	LA	Grant	043	Grant	
1728207	300006383	FS-1521188	FED	FS-FIRESTAT	FS	USLAKIF	Kisatchie National Forest	0806	Kisatchie National Forest	007	1	H1G0	SIX MILE	250688	SIX MILE				2014	2456676.5	19	1200	9	Miscellaneous	2456678.5	21	1210	350	E	31.07083333	-93.03666667	5	USFS	LA	Vernon	115	Vernon	
1728208	300006384	FS-1521196	FED	FS-FIRESTAT	FS	USLAKIF	Kisatchie National Forest	0806	Kisatchie National Forest	009	5	H1G9	OAKHILL ASSIST						2014	2456678.5	21	1351	5	Debris Burning	2456678.5	21	1900	184	D	31.19	-92.73888889	13	STATE OR PRIVATE	LA	Rapides	079	Rapides	
1728212	300006388	FS-1521197	FED	FS-FIRESTAT	FS	USLAKIF	Kisatchie National Forest	0806	Kisatchie National Forest	011	6	H1PG	RANGER 9						2014	2456687.5	30	1400	9	Miscellaneous	2456687.5	30	1530	15	C	30.01666667	-93.03333333	5	USFS	LA	Vernon	115	Vernon	
1728214	300006390	FS-1521195	FED	FS-FIRESTAT	FS	USLAKIF	Kisatchie National Forest	0806	Kisatchie National Forest	005	2	EK21	NO PLOW						2014	2456676.5	19	1200	9	Miscellaneous	2456678.5	21	1210	5	B	31.07166667	-93.04388889	5	USFS	LA	Vernon	115	Vernon	
1728215	300006391	FS-1520212	FED	FS-FIRESTAT	FS	USLAKIF	Kisatchie National Forest	0806	Kisatchie National Forest	006	2	EK21	RANGER 41						2014	2456676.5	19	1200	9	Miscellaneous	2456678.5	21	1210	0.15	A	31.025	-92.89916667	5	USFS	LA	Vernon	115	Vernon	
1728226	300006402	FS-1521146	FED	FS-FIRESTAT	FS	USLAKIF	Kisatchie National Forest	0806	Kisatchie National Forest	002	1	H1A6	MOS BLAKE						2014	2456669.5	12	2100	11	Powerline	2456670.5	13	1900	2	B	31.93333333	-92.8	5	USFS	LA	Winn	127	Winn	
1728230	300006407	FS-1520372	FED	FS-FIRESTAT	FS	USVAVAF	George Washington & Jefferson National Forests	0808	George Washington and Jefferson National Forest	001	1	H08V	RANDY'S CURVE						2014	2456660.5	3	1515	9	Miscellaneous	2456660.5	3	1530	0.1	A	37.73555556	-79.32666667	5	USFS	VA	Rockbridge	163	Rockbridge	
1728241	300006418	FS-1520107	FED	FS-FIRESTAT	FS	USAROUF	Ouachita National Forest	0809	Ouachita National Forest	006	000042	EK24	ROVER 1						2014	2456681.5	24	1730	7	Arson	2456681.5	24	1800	0.1	A	34.91638889	-93.39694444	5	USFS	AR	Yell	149	Yell	
1728243	300006420	FS-1520114	FED	FS-FIRESTAT	FS	USAROUF	Ouachita National Forest	0809	Ouachita National Forest	005	000041	H1KH	FROST BITE	257437	FROST BITE	AR3462009322020140202	FROST BITE		2014	2456680.5	23	1500	7	Arson	2456685.5	28	1200	2067	F	34.61861111	-93.21583333	5	USFS	AR	Garland	051	Garland	
1728247	300006424	FS-1521192	FED	FS-FIRESTAT	FS	USAROUF	Ouachita National Forest	0809	Ouachita National Forest	002	000032	H1FH	BUFORD	249218	BUFFORD TRAIL				2014	2456676.5	19	1600	7	Arson	2456677.5	20	1200	106	D	34.71027778	-93.21833333	5	USFS	AR	Garland	051	Garland	
1728248	300006425	FS-1520108	FED	FS-FIRESTAT	FS	USAROUF	Ouachita National Forest	0809	Ouachita National Forest	007	000043	EK24	ROVER 2						2014	2456681.5	24	1730	7	Arson	2456681.5	24	1800	0.4	B	34.89444444	-93.39	5	USFS	AR	Yell	149	Yell	
1728251	300006428	FS-1520518	FED	FS-FIRESTAT	FS	USAROUF	Ouachita National Forest	0809	Ouachita National Forest	008	000044	EK24	MYSTERY						2014	2456681.5	24	1830	9	Miscellaneous	2456681.5	24	1950	0.1	A	34.62055556	-93.68083333	5	USFS	AR	Montgomery	097	Montgomery	
1728260	300006437	FS-1520089	FED	FS-FIRESTAT	FS	USAROUF	Ouachita National Forest	0809	Ouachita National Forest	004	000037	EK24	YELLOW JACKET 3 2						2014	2456678.5	21	1400	7	Arson	2456678.5	21	1500	1.5	B	34.69472222	-94.78305556	5	USFS	OK	Le Flore	079	Le Flore	
1728261	300006438	FS-1520103	FED	FS-FIRESTAT	FS	USAROUF	Ouachita National Forest	0809	Ouachita National Forest	003	000038	EK24	HORSE CAMP						2014	2456678.5	21	1430	7	Arson	2456678.5	21	1600	10	C	34.64638889	-94.465	5	USFS	OK	Le Flore	079	Le Flore	
1728263	300006440	FS-1520012	FED	FS-FIRESTAT	FS	USAROUF	Ouachita National Forest	0809	Ouachita National Forest	001	000015	H1BD	LITTLE CEMETERY						2014	2456669.5	12	2230	7	Arson	2456670.5	13	1215	20.4	C	34.71111111	-94.36	5	USFS	AR	Polk	113	Polk	
1728268	300006445	FS-1520210	FED	FS-FIRESTAT	FS	USAROZF	Ozark & St. Francis National Forests	0810	Ozark-St. Francis Nat Forests	006	000053	EK25	BEAR PEN						2014	2456684.5	27	0941	7	Arson	2456684.5	27	1030	6	B	35.95972222	-90.32055556	5	USFS	AR	Stone	137	Stone	
1728272	300006449	FS-1520190	FED	FS-FIRESTAT	FS	USAROZF	Ozark & St. Francis National Forests	0810	Ozark-St. Francis Nat Forests	007	000055	EK25	BARTHOLEMEW						2014	2456684.5	27	1430	7	Arson	2456684.5	27	1755	1.2	B	35.76222222	-94.29111111	5	USFS	AR	Washington	143	Washington	
1728277	300006454	FS-1520463	FED	FS-FIRESTAT	FS	USAROZF	Ozark & St. Francis National Forests	0810	Ozark-St. Francis Nat Forests	003	000030	EK25	DRY LAKE						2014	2456675.5	18	1700	4	Campfire	2456675.5	18	2030	0.5	B	35.40972222	-93.54222222	13	STATE OR PRIVATE	AR	Johnson	071	Johnson	
1728283	300006460	FS-1527823	FED	FS-FIRESTAT	FS	USAROZF	Ozark & St. Francis National Forests	0810	Ozark-St. Francis Nat Forests	004	000031	EK25	DEER						2014	2456676.5	19	1450	5	Debris Burning	2456676.5	19	1830	7.4	B	35.85	-93.21222222	13	STATE OR PRIVATE	AR	Newton	101	Newton	
1728285	300006462	FS-1527822	FED	FS-FIRESTAT	FS	USAROZF	Ozark & St. Francis National Forests	0810	Ozark-St. Francis Nat Forests	001	000016	H1BA	FALLSVILLE						2014	2456669.5	12	1700	9	Miscellaneous	2456669.5	12	2000	10.9	C	35.78416667	-93.45833333	13	STATE OR PRIVATE	AR	Newton	101	Newton	
1728287	300006464	FS-1520236	FED	FS-FIRESTAT	FS	USNCNCF	National Forests in North Carolina	0811	National Forests In N C	001	1	H1AL	CORBIN KNOB						2014	2456666.5	9	1700	3	Smoking	2456667.5	10	1600	10	C	35.22138889	-83.28388889	5	USFS	NC	Macon	113	Macon	
1728289	300006466	FS-1520343	FED	FS-FIRESTAT	FS	USNCNCF	National Forests in North Carolina	0811	National Forests In N C	007	01	EK26	ADAMS						2014	2456683.5	26	1500	5	Debris Burning	2456683.5	26	1700	0.5	B	35.315	-83.79527778	13	STATE OR PRIVATE	NC	Graham	075	Graham	
1728346	300006523	FS-1520153	FED	FS-FIRESTAT	FS	USNCNCF	National Forests in North Carolina	0811	National Forests In N C	005	03	EK26	AUGUSTA						2014	2456683.5	26	1200	5	Debris Burning	2456683.5	26	1600	0.5	B	35.82638889	-82.01194444	14	MISSING/NOT SPECIFIED	NC	McDowell	111	McDowell	
1728347	300006524	FS-1520152	FED	FS-FIRESTAT	FS	USNCNCF	National Forests in North Carolina	0811	National Forests In N C	006	04	EK26	JONES RIVER						2014	2456683.5	26	1200	9	Miscellaneous	2456683.5	26	2200	10	C	35.97972222	-81.67916667	14	MISSING/NOT SPECIFIED	NC	Caldwell	027	Caldwell	
1728348	300006525	FS-1520155	FED	FS-FIRESTAT	FS	USNCNCF	National Forests in North Carolina	0811	National Forests In N C	002	01	EK26	GATE						2014	2456672.5	15	1150	5	Debris Burning	2456672.5	15	1600	0.1	A	35.62333333	-82.25833333	14	MISSING/NOT SPECIFIED	NC	McDowell	111	McDowell	
1728349	300006526	FS-1520154	FED	FS-FIRESTAT	FS	USNCNCF	National Forests in North Carolina	0811	National Forests In N C	004	02	EK26	PIEDMONT						2014	2456682.5	25	1225	11	Powerline	2456682.5	25	1400	1	B	35.87	-81.75388889	14	MISSING/NOT SPECIFIED	NC	Burke	023	Burke	
1728379	300006558	FS-1526456	FED	FS-FIRESTAT	FS	USSCSRF	Savannah River Forest	0836	Savannah River	001	014004	XFFP	0116 ATTA						2014	2456673.5	16	1515	2	Equipment Use	2456673.5	16	1538	2	B	33.33833333	-81.56666667	6	OTHER FEDERAL	SC	Barnwell	011	Barnwell	
1728436	300006616	FS-1520096	FED	FS-FIRESTAT	FS	USMOMTF	Mark Twain National Forest	0905	Mark Twain National Forest	005	PB-02-14	H1KY	BARREN FORK						2014	2456682.5	25	1418	5	Debris Burning	2456685.5	28	0900	6.65	B	37.10194444	-90.59833333	5	USFS	MO	Wayne	223	Wayne	
1728437	300006617	FS-1520090	FED	FS-FIRESTAT	FS	USMOMTF	Mark Twain National Forest	0905	Mark Twain National Forest	002	PB-01-14	H1H4	BUCK CREEK						2014	2456679.5	22	1500	5	Debris Burning	2456679.5	22	1655	2	B	36.84833333	-90.42222222	13	STATE OR PRIVATE	MO	Butler	023	Butler	
1728438	300006618	FS-1520098	FED	FS-FIRESTAT	FS	USMOMTF	Mark Twain National Forest	0905	Mark Twain National Forest	007	DEP-01-14	H1K3	BOOM HOLE						2014	2456682.5	25	1424	4	Campfire	2456685.5	28	0900	16	C	36.81055556	-91.35638889	5	USFS	MO	Oregon	149	Oregon	
1728453	300006633	FS-1520094	FED	FS-FIRESTAT	FS	USMOMTF	Mark Twain National Forest	0905	Mark Twain National Forest	003	Sal-01-14	H1KV	HENPECK						2014	2456682.5	25	1128	7	Arson	2456684.5	27	1700	28	C	37.50527778	-91.19972222	13	STATE OR PRIVATE	MO	Reynolds	179	Reynolds	
1728454	300006634	FS-1520186	FED	FS-FIRESTAT	FS	USMOMTF	Mark Twain National Forest	0905	Mark Twain National Forest	009	POT-01-14	H1M5	HARMAN ROAD						2014	2456683.5	26	1555	9	Miscellaneous	2456684.5	27	1200	12.9	C	37.87027778	-90.88111111	13	STATE OR PRIVATE	MO	Washington	221	Washington	
1728455	300006635	FS-1520109	FED	FS-FIRESTAT	FS	USMOMTF	Mark Twain National Forest	0905	Mark Twain National Forest	010	Sal-02	H1NG	RED						2014	2456685.5	28	1900	7	Arson	2456686.5	29	1600	23	C	37.50416667	-91.22111111	5	USFS	MO	Reynolds	179	Reynolds	
1728456	300006636	FS-1520118	FED	FS-FIRESTAT	FS	USMOMTF	Mark Twain National Forest	0905	Mark Twain National Forest	012	Sal-03	H1N7	DAVIS	261829	DAVIS	MO3745009111920140130	DAVIS		2014	2456687.5	30	1151	9	Miscellaneous	2456689.5	32	0800	625.5	E	37.45027778	-91.11916667	13	STATE OR PRIVATE	MO	Reynolds	179	Reynolds	
1728486	300006666	FS-1520187	FED	FS-FIRESTAT	FS	USMOMTF	Mark Twain National Forest	0905	Mark Twain National Forest	001	ACW-01-14	H1EK	BLUE BUCK						2014	2456675.5	18	1515	7	Arson	2456675.5	18	1530	5.5	B	36.95555556	-92.11888889	5	USFS	MO	Douglas	067	Douglas	
1728487	300006667	FS-1520231	FED	FS-FIRESTAT	FS	USMOMTF	Mark Twain National Forest	0905	Mark Twain National Forest	013	ACW-05-14	H1P4	TABOR						2014	2456688.5	31	1500	9	Miscellaneous	2456688.5	31	1830	48	C	36.84277778	-93.15111111	5	USFS	MO	Christian	043	Christian	
1728494	300006674	FS-1520095	FED	FS-FIRESTAT	FS	USMOMTF	Mark Twain National Forest	0905	Mark Twain National Forest	004	ACW-02-14	H1KU	CASEY RIDGE						2014	2456682.5	25	1150	7	Arson	2456691.5	34	0800	5	B	36.95444444	-92.95111111	5	USFS	MO	Christian	043	Christian	
1728495	300006675	FS-1520097	FED	FS-FIRESTAT	FS	USMOMTF	Mark Twain National Forest	0905	Mark Twain National Forest	006	ACW-03-14	H1K4	PIN OAK						2014	2456682.5	25	1610	7	Arson	2456691.5	34	0800	26	C	36.9325	-92.96083333	5	USFS	MO	Christian	043	Christian	
1728496	300006676	FS-1520099	FED	FS-FIRESTAT	FS	USMOMTF	Mark Twain National Forest	0905	Mark Twain National Forest	008	ACW-04-14	H1LL	PINNACLE						2014	2456683.5	26	0930	9	Miscellaneous	2456691.5	34	0800	10	C	36.73305556	-92.77444444	5	USFS	MO	Taney	213	Taney	
1728514	300006694	FS-1520134	FED	FS-FIRESTAT	FS	USMOMTF	Mark Twain National Forest	0905	Mark Twain National Forest	011	DEP-2-14	H1NS	FISHER POND						2014	2456686.5	29	1645	7	Arson	2456686.5	29	1705	46.8	C	36.91916667	-91.47527778	5	USFS	MO	Shannon	203	Shannon	
1728533	300006713	FS-1520215	FED	FS-FIRESTAT	FS	USILSHF	Shawnee National Forest	0908	Shawnee National Forest	001	013	H1MJ	COLD						2014	2456684.5	27	1054	9	Miscellaneous	2456684.5	27	1600	60	C	37.29555556	-89.32333333	13	STATE OR PRIVATE	IL	Alexander	003	Alexander	
1728534	300006714	FS-1520199	FED	FS-FIRESTAT	FS	USILSHF	Shawnee National Forest	0908	Shawnee National Forest	003	031	H1RH	OLD						2014	2456686.5	29	1200	5	Debris Burning	2456686.5	29	1230	12.7	C	37.29722222	-89.3225	5	USFS	IL	Alexander	003	Alexander	
1728537	300006717	FS-1520699	FED	FS-FIRESTAT	FS	USILSHF	Shawnee National Forest	0908	Shawnee National Forest	002	18	H1ND	LAMB						2014	2456685.5	28	1628	5	Debris Burning	2456685.5	28	1847	20	C	37.50805556	-88.08694444	13	STATE OR PRIVATE	IL	Hardin	069	Hardin	
1728632	300006815	FWS-2014USTXBRRH08C	FED	FWS-FMIS	FWS	USTXBRR	Brazoria National Wildlife Refuge	USTXBRR	BRAZORIA NWR			H08C	BLUESTEM WILDFIRE						2014	2456660.5	3	1400	9	Miscellaneous	2456660.5	3	1715	173.6	D	29.121621	-95.251208	4	FWS	TX				
1728633	300006816	FWS-2014USFLNKRH09T	FED	FWS-FMIS	FWS	USFLNKR	National Key Deer Refuge	USFLNKR	NATL KEY DEER RFG			H09T	WILDWOOD FIRE						2014	2456664.5	7	1745	9	Miscellaneous	2456664.5	7	2200	0.5	B	24.69681	-81.37148	4	FWS	FL	Monroe	087	Monroe	
1728634	300006817	FWS-2014USNCALRH1B5	FED	FWS-FMIS	FWS	USNCALR	Alligator River National Wildlife Refuge	USNCALR	ALLIGATOR RIV NWR			H1B5	BON FIRE						2014	2456669.5	12	1600	9	Miscellaneous	2456669.5	12	1630	0.1	A	35.907778	-75.775833	4	FWS	NC	Dare	055	Dare	
1728635	300006818	FWS-2014USKSMCRH1C6	FED	FWS-FMIS	FWS	USKSMCR	Maris des Cygnes National Wildlife Refuge	USKSMCR	MARAIS DES CYGNES NWR			H1C6	WAS						2014	2456673.5	16	0945	13	Missing/Undefined	2456673.5	16	1600	43	C	38.258	-94.651	4	FWS	KS	Linn	107	Linn	
1728636	300006819	FWS-2014H1DA	FED	FWS-FMIS	FWS	USMDBWR	Chesapeake Marshlands National Wildlife Refuge Complex	USMDBWR	BLACKWATER NWR			H1DA	UNIT D						2014	2456670.5	13	1215	5	Debris Burning	2456670.5	13	1300	0.2	A	38.447714	-76.11536	4	FWS	MD	Dorchester	019	Dorchester	
1728637	300006820	FWS-2014USMSMSRH1DR	FED	FWS-FMIS	FWS	USMSMSR	Mississippi Sandhill Crane National Wildlife Refuge	USMSMSR	MS SANDHILL CRANE NWR			H1DR	MARTIN'S I-10 FIRE						2014	2456673.5	16	1200	4	Campfire	2456673.5	16	1230	0.1	A	30.436024	-88.644461	4	FWS	MS				
1728638	300006821	FWS-2014USTXRGRH1D3	FED	FWS-FMIS	FWS	USTXRGR	Lower Rio Grande Valley National Wildlife Refuge	USTXRGR	LWR RIO GRANDE VLY NWR			H1D3	ALTO BONITO						2014	2456674.5	17	1315	9	Miscellaneous	2456674.5	17	1400	0.2	A	26.312222	-98.664167	4	FWS	TX				
1728639	300006822	FWS-2014USLADRRH1FL	FED	FWS-FMIS	FWS	USLADRR	D'Arbonne National Wildlife Refuge	USLADRR	DARBONNE NWR			H1FL	POWERLINE						2014	2456675.5	18	1500	13	Missing/Undefined	2456676.5	19	1700	3	B	32.662411	-92.237022	4	FWS	LA	Union	111	Union	
1728640	300006823	FWS-2014USLADRRH1FK	FED	FWS-FMIS	FWS	USLADRR	D'Arbonne National Wildlife Refuge	USLADRR	DARBONNE NWR			H1FK	SOUTH END 						2014	2456675.5	18	1700	9	Miscellaneous	2456677.5	20	1700	35.7	C	32.567986	-92.2055	8	PRIVATE	LA	Ouachita	073	Ouachita	
1728641	300006824	FWS-2014USFLMIRH1GE	FED	FWS-FMIS	FWS	USFLMIR	Merritt Island National Wildlife Refuge	USFLMIR	MERRITT ISLAND NWR			H1GE	WEST GATOR						2014	2456678.5	21	0800	4	Campfire	2456678.5	21	1000	0.1	A	28.62667	-80.78278	4	FWS	FL	Brevard	009	Brevard	
1728642	300006825	FWS-2014USTXBRRH1FZ	FED	FWS-FMIS	FWS	USTXBRR	Brazoria National Wildlife Refuge	USTXBRR	BRAZORIA NWR			H1FZ	AUSTIN BAYOU WF						2014	2456675.5	18	1330	9	Miscellaneous	2456675.5	18	1500	0.1	A	29.14356	-95.291088	4	FWS	TX	Brazoria	039	Brazoria	
1728643	300006826	FWS-2014USMSMSRH1GQ	FED	FWS-FMIS	FWS	USMSMSR	Mississippi Sandhill Crane National Wildlife Refuge	USMSMSR	MS SANDHILL CRANE NWR			H1GQ	E EXIT 61 I-10						2014	2456678.5	21	1230	2	Equipment Use	2456678.5	21	1300	0.2	A	30.436425	-88.647165	4	FWS	MS				
1728644	300006827	FWS-2014USMSMSRH1HF	FED	FWS-FMIS	FWS	USMSMSR	Mississippi Sandhill Crane National Wildlife Refuge	USMSMSR	MS SANDHILL CRANE NWR			H1HF	EXIT 61 ON-RAMP						2014	2456678.5	21	1245	2	Equipment Use	2456678.5	21	1315	0.1	A	30.435021	-88.651759	4	FWS	MS	Jackson	059	Jackson	
1728645	300006828	FWS-2014USCASJRH1HW	FED	FWS-FMIS	FWS	USCASJR	San Joaquin River National Wildlife Refuge	USCASJR	SAN JOAQUIN RIV NWR			H1HW	COVE 1						2014	2456674.5	17	1700	7	Arson	2456674.5	17	1830	0.1	A	37.6361	-121.2072	4	FWS	CA				
1728646	300006829	FWS-2014USCASJRH1HX	FED	FWS-FMIS	FWS	USCASJR	San Joaquin River National Wildlife Refuge	USCASJR	SAN JOAQUIN RIV NWR			H1HX	COVE 2 						2014	2456674.5	17	1800	7	Arson	2456674.5	17	1930	0.1	A	37.6331	-121.2114	4	FWS	CA	Stanislaus	099	Stanislaus	
1728647	300006830	FWS-2014USWYHLRH1F3	FED	FWS-FMIS	FWS	USWYHLR	Hutton Lake National Wildlife Refuge	USWYHLR	HUTTON LAKE NWR			H1F3	HUTTON LAKE						2014	2456677.5	20	2045	13	Missing/Undefined	2456677.5	20	2230	0.8	B	41.175985	-105.723708	4	FWS	WY				
1728648	300006831	FWS-2014USCASRRH1GG	FED	FWS-FMIS	FWS	USCASRR	Sacramento River National Wildlife Refuge	USCASRR	SACRAMENTO RIV NWR			H1GG	AFTON						2014	2456678.5	21	0615	13	Missing/Undefined	2456679.5	22	1800	17	C	39.4142	-121.9927	4	FWS	CA				
1728649	300006832	FWS-2014USKSMCRH1JM	FED	FWS-FMIS	FWS	USKSMCR	Maris des Cygnes National Wildlife Refuge	USKSMCR	MARAIS DES CYGNES NWR			H1JM	ZIG ZAG FAIL						2014	2456679.5	22		7	Arson				0.1	A	38.204	-94.624	4	FWS	KS	Linn	107	Linn	
